                                                                    VIRUS STRAIN	               CLADE
                 A/chicken/Nigeria/1071-5/2007|Avian|EU148380|2007-XX-XX|Nigeria	                 2.2
                      A/chicken/Crimea/04/2005|Avian|DQ650659|2005-XX-XX|Ukraine	                 2.2
     A/turkey/Czech_Republic/10309-3/07|Avian|EU443554|2007-06-19|Czech_Republic	                 2.2
                        A/swan/Bavaria/17/2006|Avian|EF165061|2006-XX-XX|Germany	                 2.2
                     A/chicken/Sudan/1784-7/2006|Avian|CY016292|2006-XX-XX|Sudan	                 2.2
      A/little_grebe/Switzerland/V330/2006|Avian|EU016351|2006-XX-XX|Switzerland	                 2.2
              A/duck/Switzerland/V426/2006|Avian|EU016353|2006-XX-XX|Switzerland	                 2.2
                A/chicken/Nigeria/1047-30/2006|Avian|CY016939|2006-XX-XX|Nigeria	                 2.2
            A/chicken/Nigeria/08RS848-104/2007|Avian|CY048115|2007-08-10|Nigeria	                 2.2
       A/black-necked_grebe/Germany/R1393/2007|Avian|AM773724|2007-XX-XX|Germany	                 2.2
           A/chicken/Rawalakot/NARC2441A/2006|Avian|CY037762|2006-XX-XX|Pakistan	                 2.2
                         A/swan/Bavaria/8/2007|Avian|GU046768|2007-07-XX|Germany	                 2.2
             A/chicken/Nigeria/08RS848-76/2007|Avian|CY048515|2007-03-09|Nigeria	                 2.2
                A/tufted_duck/Germany/R1240/06|Avian|AM408216|2006-XX-XX|Germany	                 2.2
                          A/duck/Omsk/1822/2006|Avian|CY047475|2006-07-XX|Russia	                 2.2
              A/chicken/Pakistan/SPVC-15/2008|Avian|CY068898|2008-XX-XX|Pakistan	                 2.2
                      A/chicken/Liaoning/23/2005|Avian|HM172453|2005-XX-XX|China	                 2.2
                     A/chicken/Jalgaon/8824/2006|Avian|DQ887062|2006-XX-XX|India	                 2.2
                         A/swan/Bavaria/9/2007|Avian|GU046770|2007-07-XX|Germany	                 2.2
                A/mute_swan/Germany/R1359/2007|Avian|AM749443|2007-XX-XX|Germany	                 2.2
        A/great_black-headed_gull/Qinghai/2/2007|Avian|FJ461726|2007-07-XX|China	                 2.2
           A/mallard/Switzerland/V558/2006|Avian|EU016357|2006-XX-XX|Switzerland	                 2.2
                     A/chicken/India/NIV33491/06|Avian|EF362426|2006-XX-XX|India	                 2.2
                   A/avian/Russia/5354-vac/2005|Avian|EU147293|2005-XX-XX|Russia	                 2.2
                               A/Xinjiang/1/2006|Human|FJ492886|2006-07-02|China	                 2.2
            A/swan/England/AV26-70/2008|Avian|CY103947|2008-01-XX|United_Kingdom	                 2.2
                    A/grebe/Novosibirsk/29/2005|Avian|DQ230521|2005-XX-XX|Russia	                 2.2
                        A/swan/Bavaria/24/2006|Avian|GU046708|2006-03-XX|Germany	                 2.2
                   A/chicken/Mahachkala/05/2006|Avian|DQ676830|2006-XX-XX|Russia	                 2.2
              A/greylag_goose_/Bavaria/11/2007|Avian|GU046772|2007-07-XX|Germany	                 2.2
                A/chicken/Ghana/3159-NAMRU3/2007|Avian|EF624254|2007-XX-XX|Ghana	                 2.2
            A/domestic_duck/Germany/R1772/2007|Avian|AM914016|2007-XX-XX|Germany	                 2.2
                A/chicken/Ghana/3158-NAMRU3/2007|Avian|EF624253|2007-XX-XX|Ghana	                 2.2
                        A/duck/Germany/R603/06|Avian|AM403467|2006-XX-XX|Germany	                 2.2
                A/chicken/Nigeria/1071-10/2007|Avian|EU148404|2007-XX-XX|Nigeria	                 2.2
                        A/grebe/Tyva/Tyv06-2/06|Avian|DQ852600|2006-06-24|Russia	                 2.2
             A/mountain_hawk-eagle/Kumamoto/1/07|Avian|AB525191|2007-XX-XX|Japan	                 2.2
                A/ostrich/Nigeria/1047-25/2006|Avian|CY016915|2006-XX-XX|Nigeria	                 2.2
               A/chicken/Pakistan/SPVC-5/2007|Avian|CY068904|2007-XX-XX|Pakistan	                 2.2
             A/chicken/Nigeria/08RS848-41/2006|Avian|CY048323|2006-10-10|Nigeria	                 2.2
       A/environment/Korea/W149/2006|Environment|EU233731|2006-XX-XX|South_Korea	                 2.2
               A/chicken/Pakistan/SPVC-7/2007|Avian|CY068906|2007-XX-XX|Pakistan	                 2.2
                   A/mute_swan/Germany/R854/06|Avian|AM403471|2006-XX-XX|Germany	                 2.2
        A/chicken/Afghanistan/1573-92/2006|Avian|CY020637|2006-XX-XX|Afghanistan	                 2.2
              A/common_buzzard/Bavaria/11/2006|Avian|EF165055|2006-XX-XX|Germany	                 2.2
                A/chicken/Nigeria/1071-29/2007|Avian|EU148436|2007-XX-XX|Nigeria	                 2.2
                     A/turkey/Germany/R1077/06|Avian|AM403472|2006-XX-XX|Germany	                 2.2
                   A/wild_duck/Bavaria/12/2007|Avian|GU046774|2007-08-XX|Germany	                 2.2
                  A/chicken/Manipur/NIV9743/2007|Avian|FJ719834|2007-07-19|India	                 2.2
             A/chicken/Nigeria/08RS848-92/2007|Avian|CY048603|2007-07-12|Nigeria	                 2.2
            A/domestic_duck/Germany/R1779/2007|Avian|AM914021|2007-XX-XX|Germany	                 2.2
      A/chicken/Burkina_Faso/1347-16/2006|Avian|EU277833|2006-XX-XX|Burkina_Faso	                 2.2
                        A/duck/Germany/R592/06|Avian|AM403466|2006-XX-XX|Germany	                 2.2
                       A/chicken/Ghana/2534/2007|Avian|EU373734|2007-XX-XX|Ghana	                 2.2
             A/chicken/Nigeria/08RS848-77/2007|Avian|CY048523|2007-03-14|Nigeria	                 2.2
                         A/chicken/Iran/53-3/2008|Avian|FJ445017|2008-XX-XX|Iran	                 2.2
         A/Cygnus_olor/Astrakhan/Ast05-2-9/2005|Avian|DQ399547|2005-11-XX|Russia	                 2.2
                  A/mute_swan/France/06299/2006|Avian|EF395820|2006-XX-XX|France	                 2.2
                     A/chicken/Romania/2912/05|Avian|AM911078|2005-XX-XX|Romania	                 2.2
                        A/swan/Bavaria/33/2006|Avian|GU046728|2006-04-XX|Germany	                 2.2
                  A/cygnus_olor/Croatia/1/2005|Avian|CY016819|2005-XX-XX|Croatia	                 2.2
                A/saker_falcon/Kuwait/0286/2007|Avian|EU700511|2007-XX-XX|Kuwait	                 2.2
                     A/turkey/Poland/R3249/2007|Avian|FM163448|2007-XX-XX|Poland	                 2.2
                     A/chicken/Romania/2910/05|Avian|AM911077|2005-XX-XX|Romania	                 2.2
                   A/mute_swan/Germany/R797/06|Avian|EF547198|2006-XX-XX|Germany	                 2.2
        A/Cygnus_olor/Astrakhan/Ast05-2-10/2005|Avian|DQ434889|2005-11-26|Russia	                 2.2
                    A/mute_swan/Bavaria/3/2007|Avian|GU046758|2007-06-XX|Germany	                 2.2
        A/chicken/Afghanistan/1573-65/2006|Avian|CY020629|2006-XX-XX|Afghanistan	                 2.2
               A/goose/Krasnoozerskoye/627/2005|Avian|DQ676840|2005-XX-XX|Russia	                 2.2
               A/chicken/Pakistan/SPVC-8/2008|Avian|CY068912|2008-XX-XX|Pakistan	                 2.2
                 A/whooper_swan/Mongolia/4/05|Avian|AB233321|2005-XX-XX|Mongolia	                 2.2
                         A/swan/Bavaria/6/2006|Avian|EF165050|2006-XX-XX|Germany	                 2.2
              A/chicken/Lahore/NARC-3320/2006|Avian|HM208702|2006-04-18|Pakistan	                 2.2
         A/Cygnus_olor/Astrakhan/Ast05-2-6/2005|Avian|DQ364996|2005-11-26|Russia	                 2.2
               A/common_pochard/Bavaria/7/2006|Avian|EF165051|2006-XX-XX|Germany	                 2.2
                  A/tufted_duck/Bavaria/8/2006|Avian|EF165052|2006-XX-XX|Germany	                 2.2
                       A/swan/Germany/R65/2008|Avian|KP055074|2008-11-17|Germany	                 2.2
             A/chicken/Nigeria/08RS848-75/2007|Avian|CY048507|2007-03-09|Nigeria	                 2.2
       A/Cygnus_olor/BIH/1/2006|Avian|FM209433|2006-XX-XX|Bosnia_and_Herzegovina	                 2.2
             A/chicken/Nigeria/08RS848-50/2006|Avian|CY048371|2006-12-13|Nigeria	                 2.2
              A/chicken/Pakistan/SPVC-20/2008|Avian|CY068902|2008-XX-XX|Pakistan	                 2.2
              A/chicken/Nigeria/08RS848-4/2006|Avian|CY048307|2006-02-17|Nigeria	                 2.2
                   A/eagle_owl/Bavaria/10/2006|Avian|EF165054|2006-XX-XX|Germany	                 2.2
             A/chicken/Nigeria/08RS848-90/2007|Avian|CY048587|2007-07-17|Nigeria	                 2.2
        A/great_crested_grebe/Germany/R1406/07|Avian|AM914012|2007-XX-XX|Germany	                 2.2
                 A/whooper_swan/Mongolia/2/06|Avian|AB263752|2006-05-XX|Mongolia	                 2.2
  A/Cygnus_olor/Czech_Republic/10662/06|Avian|EU443541|2006-05-12|Czech_Republic	                 2.2
             A/chicken/Nigeria/08RS848-22/2006|Avian|CY048243|2006-06-28|Nigeria	                 2.2
                 A/mute_swan/France/070203/2007|Avian|AM749300|2007-XX-XX|France	                 2.2
                      A/falcon/Bavaria/15/2006|Avian|EF165059|2006-XX-XX|Germany	                 2.2
             A/chicken/Nigeria/08RS848-83/2007|Avian|CY048555|2007-03-27|Nigeria	                 2.2
            A/goosander/Switzerland/V82/06|Avian|EF110518|2006-XX-XX|Switzerland	                 2.2
                        A/swan/Bavaria/23/2006|Avian|GU046706|2006-03-XX|Germany	                 2.2
       A/common_coot/Switzerland/V544/2006|Avian|EF110519|2006-XX-XX|Switzerland	                 2.2
                    A/swan/Schwechat/2538/2006|Avian|GQ355834|2006-04-20|Austria	                 2.2
                         A/swan/Bavaria/6/2007|Avian|GU046764|2007-07-XX|Germany	                 2.2
                     A/chicken/Niger/2130-7/2006|Avian|DQ838517|2006-05-XX|Niger	                 2.2
             A/bar-headed_goose/Mongolia/1/05|Avian|AB233319|2005-07-XX|Mongolia	                 2.2
A/peacock/Mansehra-Pakistan/NARC-7558/02/2007|Avian|EU401796|2007-XX-XX|Pakistan	                 2.2
                        A/swan/Bavaria/14/2006|Avian|EF165058|2006-XX-XX|Germany	                 2.2
                    A/chicken/Kuwait/KISR9/2007|Avian|CY029996|2007-XX-XX|Kuwait	                 2.2
                    A/goose/Hungary/14756/2006|Avian|FJ445242|2006-06-06|Hungary	                 2.2
                            A/duck/Tuva/01/2006|Avian|DQ861291|2006-XX-XX|Russia	                 2.2
                    A/chicken/Sudan/2115-12/2006|Avian|DQ861999|2006-05-XX|Sudan	                 2.2
         A/Cygnus_olor/Astrakhan/Ast05-2-1/2005|Avian|DQ389158|2005-11-XX|Russia	                 2.2
              A/duck/Switzerland/V389/2006|Avian|EU016352|2006-XX-XX|Switzerland	                 2.2
               A/bar-headed_goose/Qinghai/F/2007|Avian|FJ461725|2007-07-XX|China	                 2.2
         A/Cygnus_olor/Astrakhan/Ast05-2-7/2005|Avian|DQ363923|2005-XX-XX|Russia	                 2.2
                        A/chicken/Moscow/2/2007|Avian|EF474450|2007-02-13|Russia	                 2.2
                  A/chicken/Germany/R3272/2007|Avian|FM177127|2007-XX-XX|Germany	                 2.2
         A/chicken/Pakistan-Lhr/NARC-610/2008|Avian|JF827078|2008-04-08|Pakistan	                 2.2
                    A/chicken/Poland/R3248/2007|Avian|FM163440|2007-XX-XX|Poland	                 2.2
             A/chicken/Nigeria/08RS848-24/2006|Avian|CY048251|2006-07-08|Nigeria	                 2.2
                      A/buzzard/Berlin/01/2006|Avian|CY107842|2006-XX-XX|Germany	                 2.2
            A/chicken/Nigeria/08RS848-100/2007|Avian|CY048099|2007-08-02|Nigeria	                 2.2
         A/swan/England/AV346-2197/2008|Avian|CY103954|2008-01-XX|United_Kingdom	                 2.2
         A/chicken/Pakistan-Khi/NARC-520/2008|Avian|JF827075|2008-01-08|Pakistan	                 2.2
            A/chicken/Nigeria/08RS848-115/2007|Avian|CY048147|2007-09-06|Nigeria	                 2.2
                   A/duck/Korea/Asan6/2006|Avian|EU233715|2006-XX-XX|South_Korea	                 2.2
               A/chicken/Pakistan/SPVC-1/2008|Avian|CY068900|2008-XX-XX|Pakistan	                 2.2
                 A/whooper_swan/Mongolia/3/05|Avian|AB233320|2005-07-XX|Mongolia	                 2.2
A/common_pochard/Switzerland/WV4080110/2008|Avian|GU560030|2008-02-19|Switzerland	                 2.2
                  A/chicken/Korea/IS2/2006|Avian|EU233683|2006-XX-XX|South_Korea	                 2.2
                    A/Cygnus_cygnus/Iran/754/2006|Avian|CY016779|2006-XX-XX|Iran	                 2.2
                     A/chicken/Sudan/1784-8/2006|Avian|CY020661|2006-XX-XX|Sudan	                 2.2
                   A/swan/Schaerding/1499/2006|Avian|GQ355832|2006-03-21|Austria	                 2.2
                  A/tufted_duck/Bavaria/4/2006|Avian|EF165048|2006-XX-XX|Germany	                 2.2
                 A/turkey/France/06222-1.1/2006|Avian|AM498629|2006-XX-XX|France	                 2.2
           A/domestic_goose/Pavlodar/1/2005|Avian|EU190482|2005-XX-XX|Kazakhstan	                 2.2
                  A/tufted_duck/Bavaria/9/2006|Avian|EF165053|2006-XX-XX|Germany	                 2.2
              A/greylag_goose/France/06310/2006|Avian|AM498631|2006-XX-XX|France	                 2.2
            A/chicken/Nigeria/08RS848-102/2007|Avian|CY048107|2007-08-02|Nigeria	                 2.2
       A/duck/chicken/Nigeria/08RS848-120/2007|Avian|CY048179|2007-11-21|Nigeria	                 2.2
                   A/wild_duck/Bavaria/14/2007|Avian|GU046780|2007-08-XX|Germany	                 2.2
         A/swan/England/AV346-2195/2008|Avian|CY103953|2008-01-XX|United_Kingdom	                 2.2
              A/swan/England/26-70/2008|Avian|FJ476174|2008-01-XX|United_Kingdom	                 2.2
                         A/swan/Bavaria/2/2007|Avian|GU046754|2007-06-XX|Germany	                 2.2
                   A/chicken/Domodedovo/MK/2007|Avian|FJ667188|2007-01-14|Russia	                 2.2
          A/crow/Pakistan-Khi/NARC-11672/2008|Avian|JF827084|2008-02-12|Pakistan	                 2.2
             A/chicken/Sihala/NARC3303.4/2006|Avian|CY037770|2006-XX-XX|Pakistan	                 2.2
                    A/chicken/Sudan/1784-10/2006|Avian|CY016300|2006-XX-XX|Sudan	                 2.2
                  A/chicken/Germany/R3234/2007|Avian|FM177119|2007-XX-XX|Germany	                 2.2
                    A/chicken/Kuwait/KISR7/2007|Avian|CY029980|2007-XX-XX|Kuwait	                 2.2
               A/chicken/Navapur/India/7972/2006|Avian|DQ887061|2006-XX-XX|India	                 2.2
         A/guinea_fowl/Nigeria/08RS848-10/2006|Avian|CY048091|2006-04-04|Nigeria	                 2.2
           A/mallard/Switzerland/V537/2006|Avian|EU016356|2006-XX-XX|Switzerland	                 2.2
                            A/duck/Egypt/F5/2006|Avian|EU183325|2006-12-25|Egypt	               2.2.1
                        A/Egypt/2620-NAMRU3/2007|Human|EF535825|2007-XX-XX|Egypt	               2.2.1
                        A/duck/Egypt/1046SF/2010|Avian|JN807774|2010-02-24|Egypt	               2.2.1
                         A/duck/Egypt/D3Lu6/2007|Avian|AB497016|2007-01-XX|Egypt	               2.2.1
                             A/Egypt/N00001/2009|Human|CY041908|2009-01-11|Egypt	               2.2.1
                 A/chicken/Egypt/06612-NLQP/2006|Avian|EU496384|2006-03-24|Egypt	               2.2.1
                     A/duck/Egypt/BSU-BS-R7/2008|Avian|KJ147492|2008-11-15|Egypt	               2.2.1
                    A/chicken/Egypt/10259SF/2010|Avian|JN807792|2010-08-08|Egypt	               2.2.1
   A/Cygnus_olor/Czech_Republic/7208/06|Avian|EU443548|2006-04-07|Czech_Republic	               2.2.1
                        A/Egypt/7021-NAMRU3/2006|Human|CY062439|2006-05-16|Egypt	               2.2.1
                    A/chicken/Gaza/450/2006|Avian|EF532628|2006-XX-XX|Gaza_Strip	               2.2.1
                     A/chicken/Egypt/10432S/2010|Avian|JN807784|2010-07-13|Egypt	               2.2.1
                     A/duck/Egypt/093L-NLQP/2009|Avian|GU002685|2009-02-XX|Egypt	               2.2.1
                         A/chicken/Egypt/F7/2009|Avian|JF357720|2009-03-17|Egypt	               2.2.1
         A/common_pochard/France/06167-2.1/2006|Avian|AM498628|2006-XX-XX|France	               2.2.1
                       A/duck/Gaza/834/2006|Avian|EF532622|2006-XX-XX|Gaza_Strip	               2.2.1
                    A/chicken/Gaza/713/2006|Avian|EF532630|2006-XX-XX|Gaza_Strip	               2.2.1
                        A/chicken/Egypt/CL6/2007|Avian|AB465592|2007-03-XX|Egypt	               2.2.1
                   A/chicken/Egypt/RIMD8-14/2008|Avian|AB601127|2008-09-XX|Egypt	               2.2.1
 A/Cygnus_olor/Czech_Republic/5170/2006|Avian|DQ515984|2006-03-XX|Czech_Republic	               2.2.1
                     A/chicken/Egypt/C3Br11/2007|Avian|AB551132|2007-03-XX|Egypt	               2.2.1
                   A/duck/Egypt/0971SM-NLQP/2009|Avian|GU002697|2009-02-XX|Egypt	               2.2.1
                             A/Egypt/N04823/2009|Human|CY041951|2009-05-25|Egypt	               2.2.1
                      A/goose/Egypt/10209SF/2010|Avian|JN807779|2010-06-09|Egypt	               2.2.1
                  A/chicken/Nigeria/228-5/2006|Avian|EU697217|2006-XX-XX|Nigeria	               2.2.1
